taxa,3329_11-01-16,6100_12-27-16,1894_04-24-18,6070_08-30-17,6037_07-10-18,3660_09-20-16,5702_04-26-16,8118_02-09-16,1320_03-23-16,4489_11-17-15,4374_02-28-17,8186_11-22-16,6995_03-15-16,5338_08-04-17,0010_07-09-16,7786_11-08-16,7953_05-15-18,5287_10-19-16,4759_08-16-16,5913_01-24-17,4100_01-03-17,1203_01-23-17,4657_08-23-16,4582_05-23-17,9059_02-02-16,0963_05-23-17,1985_06-07-16,9591_03-14-17,1709_09-19-17,9120_02-09-16,8120_05-22-18,7768_08-15-17,3369_08-07-18,3898_12-27-16,8633_04-19-16,3227_08-15-17,3899_06-13-18,8507_05-03-16,2651_11-22-16,6753_10-30-18,4471_01-03-17,1593_09-12-17,7005_02-14-18,5975_07-18-17,5890_09-27-16,8012_12-09-15,9190_03-14-18,5160_07-19-16,6673_12-07-16,8344_05-02-17,9176_03-29-16,7551_11-02-16,3836_02-27-17,5432_01-27-16,2045_08-21-17,4954_11-23-16,3315_06-07-16,0354_01-10-17,0904_07-10-17,7660_05-01-18,4018_01-05-16,3321_03-08-16,3921_07-18-17,5600_07-10-17,0677_08-19-17,4546_04-26-16,9371_10-16-18,4913_03-07-17,3955_08-25-17,8158_04-12-16,3545_12-13-16,2409_08-02-16
Butyricimonas,3,268,15,103,3604,380,22,942,2690,2114,1457,740,35,100,4,2,2,1595,176,2622,22284,61,1,91073,134,9,5,43,873,568,3975,110,6522,22,2334,1949,761,3,1433,9,38,1681,2686,128,39,2,1630,24,978,61,14,165,41566,191,5122,4,3169,3,1585,22,314,1,1490,2516,30,7,697,6,2044,21,576,0
Culturomica,0,169,0,1,1099,149,0,136,8,27,41,1,3,3,0,0,0,2,67,73,52,2,0,55,0,0,0,0,52,135,96,1,2,30,115,17,17,1,16,0,1,111,91,2,10,0,117,46,1,9,0,11,98,10,396,0,265,0,2,3,69,0,163,374,0,0,4,0,181,1,4,0
Balneicella,0,2,0,0,7,2,0,2,0,4,2,2,1,1,0,0,0,2,2,1,18,0,0,34,0,0,0,0,0,2,0,1,3,1,3,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,1,2,0,0,2,2,0,0,0,1,3,1,0
Muribaculum,0,8,0,0,2159,4,0,1,0,9,3,0,1,1,0,0,0,1,2,6,6,1,0,45,0,0,0,0,2,8,2140,1,1,1,8,1,6,0,41,0,0,428,102,5,1,0,76,1,2,0,0,2,37,1,1,0,4,0,2,4,0,0,35,51,0,0,5,0,7,1,1,0
Candidatus Homeothermus,0,5,0,0,109,1,7,1,72,33,4,0,3,3,0,0,0,1,2,41,31,3,0,1,5,0,0,1,14,1,4,49,13,3,6,4,7,0,8,0,0,15,62,0,0,0,134,0,59,3,1,2,127,0,6,1,1,0,1,1,37,0,2,57,2,0,26,0,2,3,8,0
unclassified Muribaculaceae,45,153,18,10,6510,250,163,877,1723,903,497,283,143,34,1,18,1,1018,158,3611,13439,21,1,1331,978,5,12,56,617,994,6300,66,955,46,1451,908,3541,3,3349,18,3,2808,932,71,16,3,3890,26,74,183,1,266,1378,143,1382,6,440,1,292,28,562,6,1102,2390,85,35,390,17,2153,43,160,0
Barnesiella,1,223,3,4,679,440,248,18,1658,1032,1133,384,2,7,0,0,0,73,1706,48900,2076,190,4,523,13,1,1,135,7712,1043,4539,7,5370,3,1868,2325,577,4,341,1,5,861,495,664,2,4,1293,14,143,26,12,230,43901,104,1069,5,944,1,1085,6,8,3,3213,31607,3,1,913,2,4793,16,2319,0
Coprobacter,0,25,1,1,176,23,0,389,460,556,1284,143,25,171,0,0,0,791,63,110,944,5,0,105,5,2,7,1,135,120,1386,13,748,17,91,403,1216,0,1169,1,1,343,15,11,2,1,364,1,1337,108,2,138,30890,11,636,0,204,2,1,0,6,1,173,203,2,2,485,1,1142,4,486,0
Dysgonomonas,6,204,9,13,403,146,66,38,79,432,151,52,155,6,1,3,2,147,57,135,146,2,2,369,102,3,4,46,95,210,262,24,48,35,63,51,92,6,68,8,3,259,233,60,9,1,111,49,1083,16,0,54,209,163,161,1,46,0,115,10,87,2,142,130,70,130,2578,4,313,24,52,0
Proteiniphilum,0,64,10,4,91,60,52,13,24,335,115,10,8,99,0,2,0,3,11,30,56,10,0,141,35,3,0,21,37,67,204,10,25,24,76,26,81,0,33,1,1,38,130,39,4,0,55,1,119,1,0,13,86,110,229,0,38,0,3,2,8,0,84,58,17,46,55,2,133,16,18,0
Paludibacter,0,26,5,2,29,10,1,5,8,120,56,3,26,0,0,0,1,0,3,22,37,0,0,70,42,0,1,14,3,15,20,3,6,15,9,10,67,0,4,1,0,39,76,2,4,0,21,0,72,0,0,0,17,29,79,0,7,17,2,18,3,0,20,17,1,7,33,5,7,1,10,0
Tannerella,29,198,30,39,1584,73,28,240,371,2329,330,55,12,33,0,3,2,1006,205,15796,9078,26,2,725,24,1,5,1423,77,143,678,61,495,792,1803,631,2554,5,645,53,4,2931,216,18,1582,2,350,419,131,329,1,137,41768,8272,1266,7,482,4,168,153,111,8,1386,904,11,3,3042,2,3538,3317,128,0
Parabacteroides,241,3541248,2242,6493,3000689,1768744,713,6466,149993,303916,1038781,81724,4819,5580,5,123,690,27364,530334,523741,1325932,16044,488,659002,138266,2571,436,2567,73042,138519,997131,46021,949301,953,1209347,41010,62391,894,558288,329,511,235202,297430,12578,5596,253,1112874,7778,53253,30317,3642,80082,539725,37660,1358630,4092,424450,13,35256,11451,416091,2273,749454,337662,1234,664,168751,932,711778,4162,1252153,8
Williamwhitmania,1,4,1,1,8,0,3,1,1,0,0,1,0,0,0,0,0,3,0,2,1,0,0,5,0,0,0,1,0,1,3,1,3,0,0,0,2,0,3,0,0,1,2,0,1,0,2,0,0,0,0,0,1,3,3,7,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0
unclassified Bacteroidales (miscellaneous),52,37200,289,281,23960,1612,1241,10448,9024,10919,9921,851,362,518,12,15,28,844,3454,7651,3234,142,17,7232,577,21,445,1150,952,2728,9811,613,10616,741,5677,7681,7128,18,5869,90,38,4881,3396,1360,703,7,3097,274,1360,249,22,497,10517,1678,6549,29,1780,47,1083,263,2100,157,7122,8343,1016,459,4115,83,2495,615,3186,1
Candidatus Azobacteroides,0,7,1,6,28,35,0,4,5,8,7,1,1,2,0,0,0,5,8,32,8,1,0,8,0,0,0,11,15,6,13,4,4,6,5,13,12,0,0,1,0,5,14,5,2,0,6,4,7,3,0,4,9,15,4,0,6,0,3,0,2,0,3,1,1,2,8,0,7,6,6,0
Phocaeicola,53,14,30,4,41,14,0,10,28,48,37,28,6,4,0,0,0,8,20,24,23,0,11,51,21,0,0,8,24,35,43,18,14,1,17,22,31,0,18,6,26,42,44,0,0,0,31,6,16,30,0,6,33,5829,22,0,17,1,6,1420,1,5,13,41,2,0,25,1,37,1199,8,0
unclassified Bacteroidia,0,0,2,2,0,0,7,4,3,186,8,1,1,19,0,0,0,3,0,0,27,0,0,11,2,2,0,1,1,16,4,0,1,3,2,5,38,0,6,1,0,12,6,1,0,0,2,27,2,0,0,1,77,19,70,0,0,0,2,0,60,1,98,38,4,0,47,0,31,0,1,0
Marinilabilia,0,0,2,0,0,4,7,3,0,19,1,1,1,1,0,0,0,0,1,0,10,0,0,62,4,0,0,18,3,6,0,2,1,7,5,69,1,0,104,2,0,3,4,13,3,0,11,0,13,0,0,0,3,21,2,0,1,0,1,4,0,0,20,11,3,4,1,0,95,1,1,0
Alkaliflexus,0,0,1,1,1,0,5,4,1,10,0,0,0,0,0,0,0,0,1,1,3,0,0,2,2,0,0,2,2,1,1,2,0,2,1,1,1,0,0,23,0,0,13,6,1,0,2,0,0,0,0,4,2,2,0,0,1,0,1,0,1,0,1,3,0,3,1,0,4,2,0,0
unclassified Marinilabiliaceae,0,0,1,1,1,0,1,2,4,48,3,3,0,0,0,0,1,0,0,1,6,0,2,18,3,0,7,1,12,3,5,0,6,8,2,8,23,0,30,0,1,1,10,31,1,0,17,0,2,0,0,1,33,29,19,0,0,1,0,4,1,0,2,8,3,2,4,2,5,2,1,0
Alkalitalea,0,0,0,0,1,0,0,200,0,9,0,33,0,1,0,0,0,0,0,0,1,0,0,8,2,0,0,4,15,2,0,0,0,3,5,8,3,0,2,0,1,3,2,3,2,0,0,0,2,0,0,0,1,25,0,0,2,0,1,2,1,0,0,1,3,5,3,0,3,1,1,0
Geofilum,0,0,0,1,0,0,0,0,2,9,3,1,16,0,1,0,0,2,1,86,2,0,0,5,2,0,0,2,3,3,25,2,1,2,0,352,4,0,1,0,0,2,21,0,0,0,3,0,0,0,0,2,3,3,0,0,1,0,0,1,1,0,42,6,6,0,2,0,345,0,0,0
Thermophagus,0,2,5,5,0,0,11,0,1,189,0,0,0,0,0,0,0,1,2,1,5,0,0,2,1,0,0,3,3,3,1,0,1,4,2,1,1,0,2,1,1,3,2,1,2,0,2,0,3,0,0,0,0,3,2,1,0,0,23,0,1,0,0,6,1,0,2,0,3,9,3,0
Saccharicrinis,0,0,1,2,1,1,2,1,6,41,1,1,1,0,0,0,0,0,4,2,2,0,0,19,1,0,0,2,4,7,0,7,1,6,4,2,5,0,1,1,0,5,4,32,2,0,1,1,0,0,0,1,2,16,0,0,4,1,0,2,0,0,1,17,7,0,60,0,4,3,0,0
Prolixibacter,0,1,2,1,144,0,0,0,23,41,5,12,0,0,0,1,0,0,1,0,7,0,1,50,3,0,0,3,3,13,15,3,1,2,18,27,2,0,23,0,0,3,7,4,16,1,2,0,1,3,0,0,19,10,2,0,4,0,0,2,3,0,1,13,36,1,2,2,29,0,0,0
Sunxiuqinia,0,0,1,0,0,0,12,0,0,31,0,3,0,0,0,0,0,0,3,1,4,0,0,3,1,0,0,2,1,12,1,2,0,6,1,2,0,0,0,0,0,0,1,0,2,0,1,0,4,0,0,1,3,33,0,1,1,0,0,0,1,0,2,2,6,0,27,1,1,2,0,0
Draconibacterium,1,0,4,0,0,1,0,0,1,30,2,0,1,3,0,0,0,0,0,1,1,0,0,4,1,0,0,0,1,3,16,0,0,6,4,11,1,3,2,0,0,1,3,2,0,0,0,0,2,0,0,4,4,24,7,0,2,0,0,2,1,0,0,7,4,0,1,0,1,1,1,0
Mariniphaga,1,0,0,0,11,2,0,7,2,27,2,1,0,0,0,0,0,0,2,35,1,0,0,5,13,0,2,1,4,7,0,2,0,4,1,5,6,0,1,0,2,3,7,0,0,0,2,0,1,1,0,1,8,2,27,1,3,0,0,1,0,0,1,11,4,0,3,1,5,4,0,0
Mangrovibacterium,0,1,4,1,2,1,0,5,2,44,7,30,1,1,0,0,0,0,1,0,61,1,0,23,9,0,0,4,6,30,37,2,1,2,5,40,14,0,32,0,0,9,11,7,1,0,7,0,9,0,0,6,21,15,3,0,3,0,1,3,1,0,0,12,13,58,5,1,86,1,1,0
unclassified Prolixibacteraceae,0,0,11,5,3,2,130,2,12,376,13,3,95,54,1,0,0,1,0,1,19,0,0,113,70,0,0,21,11,20,3,7,6,57,7,11,20,0,4,6,37,8,14,12,3,0,60,80,2,0,0,10,28,162,12,0,1,2,0,4,2,0,17,35,37,14,4,3,12,13,2,0
Marinifilum,0,0,2,3,0,4,4,2,3,5,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,18,5,2,0,1,7,2,4,5,0,3,0,2,2,0,5,2,0,9,0,0,0,0,1,2,9,0,0,2,0,0,4,0,0,0,1,1,0,4,0,1,2,0,0
unclassified Marinifilaceae,1,0,1,1,0,0,1,1,3,6,1,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,2,0,3,4,0,0,3,1,10,0,0,1,0,2,0,0,13,0,0,40,0,1,0,0,0,0,14,16,0,0,0,0,1,1,0,1,0,14,6,1,3,1,6,0,0
Ancylomarina,1,0,2,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,3,0,53,1,0,40,2,1,1,0,3,1,0,1,0,1,0,0,1,1,20,0,1,2,0,0,2,0,0,0,2,0,1,1,0,72,1,0,0
Labilibaculum,0,0,3,4,0,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,3,1,1,0,0,0,5,1,0,0,0,1,1,0,1,2,7,0,0,1,0,0,0,0,0,1,19,0,0,0,0,0,1,0,0,1,3,0,2,1,0,1,1,2,0
Salinivirga,0,0,0,0,1,0,2,0,0,9,2,2,1,0,0,0,0,1,1,0,0,0,0,3,3,0,0,1,3,2,0,1,0,5,0,5,1,1,5,0,0,0,3,1,0,0,4,0,0,0,0,1,0,7,1,0,1,0,0,1,0,0,4,0,0,0,0,0,0,2,1,0
unclassified Salinivirgaceae,0,2,1,2,0,4,0,0,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,167,1,1,2,1,0,11,0,0,2,0,0,0,0,0,3,5,2,0,0,0,1,0,0,0,0,39,0,0,0,0,0,1,1,1,1,3,0,1,1,0,2,1,3,0
unclassified Marinilabiliales,1,1,9,31,2,5,4,2,7,55,1,2,15,3,3,1,19,0,3,3,2,0,0,31,7,0,0,523,4,6,4,3,1,86,8,31,1,1,90,4,1,5,8,128,48,3,73,1,0,0,0,4,9,349,36,0,2,1,1,8,3,2,0,7,158,44,7,3,4,0,0,0
Flectobacillus,1,0,1,3,0,1,1,0,0,18,0,1,0,0,0,0,1,0,0,0,0,0,0,7,26,0,0,4,0,0,0,0,0,5,4,3,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,11,0,21,0,0,0,0,0,1,0,0,4,1,1,0,0,0,1,1,1,0
Runella,1,0,25,6,1,13,58,2,7,50,12,4,10,19,0,0,1,0,1,10,13,0,0,92,4,1,21,19,2,90,9,8,2,47,1,17,3,2,0,5,2,9,33,13,8,1,2,0,4,1,0,3,3,161,4,1,2,1,0,10,0,2,27,28,32,1,5,3,51,71,2,0
Spirosoma,8,1,41,6,1,2,59,1,13,167,8,21,26,8,0,3,1,0,1,6,95,0,3,60,15,0,2,43,7,20,70,2,5,92,8,44,48,2,4,8,3,6,37,37,7,0,59,26,2,2,0,12,5,135,15,0,1,3,0,8,1,2,26,30,33,29,67,11,20,15,1,0
Cytophaga,1,0,9,0,2,5,17,0,1,30,2,2,12,8,1,0,0,0,0,1,5,0,0,3,4,0,0,5,2,4,27,0,0,10,1,6,2,1,2,2,0,0,6,0,2,0,1,0,0,0,0,1,8,48,1,1,0,0,0,2,0,0,6,9,9,0,3,1,4,3,0,0
Flexibacter,1,0,9,1,0,1,0,1,16,11,0,0,2,0,0,0,0,0,5,2,0,1,0,5,2,0,0,3,1,1,7,1,3,13,0,4,1,0,1,2,1,5,3,0,2,1,2,1,1,1,0,6,4,66,2,0,2,0,62,4,0,1,40,20,15,1,1,3,0,1,0,0
Sporocytophaga,0,0,1,0,0,3,1,0,0,1,0,0,1,0,0,0,1,0,4,2,1,0,0,4,0,0,0,7,0,1,0,0,1,6,0,9,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,3,1,8,1,0,1,0,3,0,0
unclassified Cytophagaceae,0,0,103,68,2,7,4,0,4,60,3,3,11,3,3,7,0,1,0,2,4,0,7,9,7,0,42,11,2,5,23,0,3,77,5,21,5,1,1,13,1,1,4,13,4,0,4,1,1,2,0,0,3,92,16,3,0,2,0,6,0,6,29,14,42,19,3,10,7,5,1,1
Dyadobacter,0,2,36,35,6,8,96,3,16,194,92,24,112,31,1,0,0,83,1,1,42,0,2,56,13,0,9,28,34,50,139,6,4,78,12,283,46,6,14,3,2,9,26,25,10,0,11,0,9,1,0,1,6,96,43,1,1,1,1,6,0,1,53,40,110,0,23,5,32,16,3,0
Arcicella,0,3,5,0,2,1,12,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,11,0,2,1,4,26,0,0,0,0,0,1,1,0,0,6,1,0,0,0,0,0,0,0,1,6,2,0,0,0,0,2,1,1,0,0,1,0,1,11,0,1,0,0
Emticicia,0,1,8,56,2,0,9,3,2,10,2,1,1,2,1,0,0,0,0,0,5,0,0,1,0,0,0,7,2,3,1,1,1,22,0,0,10,0,0,0,0,0,2,27,1,0,1,0,0,0,0,0,0,32,1,5,1,0,2,2,0,1,3,2,2,0,0,0,2,2,0,0
Leadbetterella,0,5,8,3,0,4,9,2,4,6,6,2,2,0,0,0,0,7,0,3,2,0,0,12,8,0,0,13,3,4,6,3,67,26,6,5,2,1,1,0,0,19,4,4,0,0,2,0,1,1,0,1,9,20,5,0,1,2,12,0,4,0,4,10,14,10,5,0,8,3,1,0
Larkinella,0,0,15,5,0,0,0,0,2,151,3,2,3,2,0,1,0,0,0,28,7,0,0,7,6,0,77,17,0,5,7,3,3,14,1,11,2,1,2,1,1,6,6,3,0,0,43,0,1,0,0,8,3,26,28,1,2,1,0,6,0,0,6,12,16,0,5,8,27,5,2,0
Rhodonellum,0,0,1,0,0,1,0,0,0,8,20,0,9,0,0,0,0,0,0,0,0,0,0,14,0,1,0,2,0,6,0,0,1,3,1,0,1,0,2,0,0,1,2,0,1,0,0,0,0,0,0,0,3,29,1,0,1,0,1,1,0,0,0,5,2,0,2,0,0,3,0,0
Rudanella,0,0,2,0,1,0,27,0,1,11,1,0,0,0,0,0,0,1,3,0,1,0,0,1,3,0,0,0,6,1,4,1,0,1,3,6,0,1,0,0,0,0,5,17,0,0,1,2,4,0,0,1,4,1,5,0,2,0,0,0,0,0,0,3,0,0,0,0,5,0,1,0
Marinoscillum,0,0,1,0,1,1,14,0,0,3,1,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,1,1,59,1,1,0,6,2,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,0,5,14,3,1,0,0,0,1,0,0,0,2,0,0,0,0,59,1,0,0
Siphonobacter,0,0,0,0,0,0,1,1,2,33,2,1,0,8,0,0,0,0,0,0,1,0,0,4,3,0,5,1,2,0,0,1,0,0,1,7,1,0,1,0,3,1,3,0,1,0,2,0,1,0,0,2,1,10,3,0,4,0,0,0,0,1,1,31,3,0,1,2,3,1,0,0
Fibrisoma,0,0,0,4,3,0,1,0,1,28,1,1,1,0,1,0,0,0,0,4,3,0,0,4,1,0,0,1,0,1,55,9,0,2,1,3,1,0,1,0,1,0,2,0,2,0,1,0,6,0,0,7,2,5,0,0,0,1,0,1,0,0,4,0,3,0,0,3,5,1,1,0
Fibrella,0,0,8,0,0,1,1,0,0,85,2,2,0,0,0,0,0,0,0,1,1,0,0,2,2,0,34,2,0,2,15,1,0,9,1,3,0,0,1,1,0,5,6,1,1,0,0,0,0,0,0,5,4,5,0,0,0,0,2,1,0,0,2,6,0,0,0,2,9,1,0,0
Ohtaekwangia,3,0,3,1,1,1,9,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,3,26,0,0,16,7,0,0,0,1,2,1,0,1,12,0,0,1,0,19,0,0,0,0,3,2,1,0,0,0,1,0,0,0,1,2,6,5,1,0,9,0,0
Candidatus Nephrothrix,0,0,0,1,4,1,0,3,1,14,8,0,0,0,0,0,0,0,4,1,4,0,0,13,1,0,0,3,2,1,4,4,1,3,0,1,1,0,7,0,0,2,5,37,2,0,2,0,14,1,0,3,0,1,0,0,2,0,0,0,0,0,10,3,5,18,3,0,1,0,0,0
Pseudarcicella,0,0,10,0,0,2,12,1,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,5,0,0,0,13,3,1,1,0,0,2,1,0,0,18,2,0,2,0,0,0,0,0,6,65,1,1,0,0,0,2,0,0,0,2,3,15,3,0,0,2,0,0
Arsenicibacter,0,0,4,0,0,0,8,0,2,35,0,0,5,0,0,0,0,0,0,1,11,0,1,17,0,0,1,1,1,2,0,0,0,5,0,5,0,0,0,0,1,1,1,0,0,0,0,0,12,0,0,0,0,3,11,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0
Arcticibacterium,0,0,2,0,0,4,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,11,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,3,38,0,0,0,0,0,1,0,0,0,4,3,0,0,1,1,0,0,0
Flammeovirga,1,9,4,9,6,12,4,6,5,16,10,2,0,4,1,0,0,1,11,21,23,1,0,98,25,1,1,18,21,66,10,4,23,39,15,19,10,0,4,0,5,7,10,66,4,1,12,3,8,3,1,2,6,36,10,0,7,0,8,5,1,1,36,16,12,54,59,4,58,3,2,0
Flexithrix,0,0,1,10,0,1,0,2,2,4,6,0,0,0,0,0,0,0,0,3,1,1,0,4,1,0,0,9,3,3,0,15,0,14,1,8,1,0,3,0,3,1,4,10,1,0,1,1,2,0,0,2,5,10,9,0,4,0,0,2,0,1,9,3,6,5,1,0,1,4,0,0
Reichenbachiella,0,0,2,0,2,6,14,0,1,3,1,0,0,0,0,0,2,0,0,0,7,0,0,10,1,0,0,2,2,5,1,1,1,4,0,1,1,1,1,1,1,1,1,23,2,1,1,0,0,1,0,3,0,12,0,1,0,0,0,1,0,0,2,7,12,0,0,0,0,8,0,0
Roseivirga,1,0,8,1,3,1,18,0,1,13,0,0,25,4,1,0,0,1,1,1,1,0,0,2,3,0,1,17,0,9,0,0,0,21,7,2,3,0,1,2,0,0,6,2,1,0,2,0,16,0,0,2,11,57,1,0,0,1,0,1,1,0,3,9,3,2,1,3,3,5,0,0
unclassified Flammeovirgaceae,0,0,34,13,6,21,42,0,3,132,20,2,32,16,2,0,1,1,2,1,13,1,2,22,12,2,1,17,2,15,37,6,7,69,6,35,5,0,9,5,2,4,22,80,7,4,7,2,4,2,0,24,6,149,12,0,1,4,99,15,0,3,46,33,27,16,5,15,17,6,2,0
Sediminitomix,0,0,3,0,2,0,0,0,6,3,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,3,1,3,1,0,1,9,0,0,0,0,0,1,0,1,3,1,0,0,6,5,0,0,0,0,0,11,23,0,0,0,0,3,1,0,0,3,0,5,0,1,1,7,0,0
Fabibacter,0,0,0,0,1,0,15,0,0,8,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,1,17,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
Marivirga,2,0,14,64,2,4,0,3,3,7,2,1,1,1,0,0,0,0,1,0,4,0,1,6,1,0,0,11,1,3,20,0,0,28,3,4,2,0,0,3,0,0,0,18,1,1,0,0,1,0,1,3,1,69,9,0,1,1,1,3,0,1,2,4,24,10,0,1,1,15,0,0
Cyclobacterium,0,0,9,2,1,1,8,0,4,158,7,0,1,22,0,0,0,2,0,4,3,0,0,19,3,0,0,3,3,46,1,1,0,14,1,6,2,2,3,3,1,1,11,2,3,0,1,0,0,0,0,4,19,42,6,0,1,1,0,2,0,0,11,11,6,0,1,2,26,4,1,0
Belliella,0,0,10,50,2,3,39,0,0,14,3,0,4,2,1,1,0,1,0,0,1,0,0,8,6,0,0,3,2,1,0,0,1,18,1,1,0,0,2,3,0,3,4,5,2,0,2,0,1,0,1,1,4,26,2,0,2,1,1,4,0,0,14,3,5,2,1,1,3,2,0,0
Algoriphagus,3,1,40,13,5,32,75,4,21,167,22,3,27,22,4,0,2,1,7,11,55,0,6,72,13,1,1,62,12,24,7,2,1,91,37,52,45,0,9,9,7,11,18,72,12,2,16,1,11,17,0,16,24,228,39,0,8,5,10,23,5,0,76,34,88,10,23,9,45,24,7,0
Aquiflexum,1,0,5,6,1,0,0,1,0,15,0,0,6,0,0,0,0,1,0,2,0,0,0,9,1,0,0,3,1,3,1,0,0,18,3,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,19,0,0,0,0,0,0,0,0,0,0,4,19,0,0,1,2,0,0
Echinicola,0,0,6,7,2,2,10,7,1,15,1,0,1,0,0,0,1,0,1,1,4,0,1,40,3,0,1,8,2,0,17,2,2,18,2,10,6,0,3,0,1,4,2,23,0,0,2,0,6,0,0,10,7,36,7,0,0,0,0,2,1,0,6,8,13,0,4,1,2,1,0,0
Cecembia,0,0,5,0,0,3,1,0,0,4,0,0,0,9,0,0,0,0,0,1,0,0,0,6,1,0,1,5,0,3,0,0,0,4,0,0,0,0,0,1,1,0,2,2,2,1,0,0,0,0,1,5,1,10,1,0,0,0,1,0,0,0,0,4,1,2,1,0,1,0,0,0
Mongoliibacter,0,0,0,1,0,10,2,0,0,2,0,2,0,0,1,0,0,0,0,0,28,0,0,2,2,0,0,0,0,2,0,0,0,9,0,40,1,0,0,0,2,0,0,0,1,0,33,0,0,0,0,0,1,27,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0
Candidatus Cardinium,0,2,1,0,2,1,0,1,0,1,2,0,57,2,0,0,2,1,1,7,4,0,0,1,1,0,1,0,2,1,2,1,1,3,2,3,3,0,0,0,0,2,1,9,0,0,2,1,2,0,0,0,1,8,0,1,1,1,0,2,2,0,2,1,0,30,1,1,1,2,5,0
Candidatus Amoebophilus,0,1,3,1,1,0,0,0,1,2,0,2,0,0,0,0,1,0,1,3,0,0,0,0,5,0,0,4,0,0,1,0,0,2,1,1,1,0,0,0,0,2,2,67,0,0,1,1,3,0,0,0,1,7,0,0,1,0,0,1,1,0,0,1,1,0,0,0,2,0,1,0
unclassified Amoebophilaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Catalinimonas,0,0,2,0,1,0,3,0,2,56,2,0,3,0,0,0,0,0,0,0,6,0,0,4,1,0,0,2,3,1,14,2,0,4,2,1,4,0,0,2,0,0,6,2,2,0,8,0,6,0,0,1,2,4,0,0,2,0,0,2,0,0,4,14,1,0,1,2,3,3,1,0
Hymenobacter,11,2,84,33,7,7,175,3,35,435,18,5,106,28,15,2,0,3,6,33,45,1,9,376,18,1,66,87,35,33,282,16,48,181,30,114,16,8,15,16,2,12,25,46,39,1,22,2,23,4,0,13,17,334,64,3,6,1,3,13,4,40,62,83,149,72,13,26,35,152,2,0
Adhaeribacter,0,0,3,2,0,1,0,0,0,10,0,0,6,0,0,0,0,0,0,19,1,0,0,1,0,0,0,2,2,1,0,0,0,4,1,4,2,0,0,0,35,0,1,8,0,4,0,0,0,0,0,0,1,11,0,0,1,0,0,1,0,0,12,6,0,9,0,5,0,1,0,0
Pontibacter,0,1,13,10,2,7,7,1,7,39,36,14,1,36,1,0,0,0,2,6,29,0,2,31,6,1,3,24,4,14,13,4,11,35,1,27,5,2,3,4,0,12,15,19,4,0,15,1,5,0,0,13,7,22,18,1,2,1,1,5,1,0,38,53,10,0,14,4,17,5,3,0
Rufibacter,3,0,8,3,12,3,13,0,35,42,2,1,4,0,0,0,0,7,1,0,5,0,0,14,2,0,76,9,4,3,6,1,61,23,2,12,8,0,2,3,1,2,10,5,3,1,4,0,5,0,0,1,1,25,23,0,4,0,1,2,1,0,3,14,8,2,15,2,25,8,0,0
Siccationidurans,0,0,6,0,0,0,0,0,2,61,0,0,0,0,0,0,0,0,0,1,3,0,0,4,0,0,1,2,1,0,33,0,5,1,0,18,48,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,12,0,0,0,0,0,1,0,1,0,3,0,0,0,2,1,1,0,0
Thermonema,0,0,0,0,1,0,1,0,2,3,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,6,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0
